iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
2403.0,173,16.0,1.0,32.0,2.0,7.0,16.0,12.0,16.0,13.0,11.0,152,0.0,-0.15000000596046448,0.0,27.0,4.0,14.0,20.0,20.0,14.0,18.0,14.0,0.0,5.0,8.0,8.0,6.0,7.0,7.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_152
2402.0,173,16.0,1.0,32.0,2.0,7.0,16.0,6.0,16.0,7.0,10.0,151,1.0,0.09000000357627869,1.0,28.0,2.0,14.550000190734863,16.360000610351562,18.18000030517578,18.18000030517578,16.360000610351562,16.360000610351562,1.0,8.0,7.0,8.0,9.0,6.0,10.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_151
2401.0,173,16.0,1.0,32.0,2.0,7.0,16.0,8.0,16.0,9.0,9.0,150,0.0,0.38999998569488525,1.0,31.0,2.0,12.0,20.0,20.0,20.0,14.0,14.0,0.0,6.0,8.0,8.0,8.0,8.0,8.724657826082991,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_150
2400.0,173,16.0,1.0,32.0,2.0,7.0,16.0,1.0,16.0,2.0,8.0,149,1.0,0.15000000596046448,1.0,28.0,2.0,8.510000228881836,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273,14.890000343322754,1.0,5.0,8.0,8.0,7.0,4.0,5.640785832234171,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_149
2399.0,173,16.0,1.0,32.0,2.0,7.0,16.0,2.0,16.0,3.0,7.0,148,0.0,-0.3400000035762787,0.0,27.0,4.0,15.09000015258789,16.979999542236328,16.979999542236328,18.8700008392334,18.8700008392334,13.210000038146973,0.0,7.0,9.0,9.0,5.0,8.0,2.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_148
2398.0,173,16.0,1.0,32.0,2.0,7.0,16.0,3.0,16.0,4.0,6.0,147,0.0,0.029999999329447746,0.0,26.0,4.0,18.0,18.0,20.0,18.0,16.0,10.0,0.0,6.0,8.0,8.0,8.0,4.0,5.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_147
2397.0,173,16.0,1.0,32.0,2.0,7.0,16.0,4.0,16.0,5.0,5.0,146,0.0,-0.20999999344348907,1.0,36.0,2.0,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,13.640000343322754,13.640000343322754,0.0,6.0,8.0,8.0,8.0,5.9248599678192875,3.567651343717502,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_146
2396.0,173,16.0,1.0,32.0,2.0,7.0,16.0,14.0,16.0,15.0,4.0,145,0.0,-0.5,1.0,24.0,2.0,11.359999656677246,18.18000030517578,22.729999542236328,18.18000030517578,11.359999656677246,18.18000030517578,1.0,8.0,10.0,10.0,10.0,10.0,10.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_145
2395.0,173,16.0,1.0,32.0,2.0,7.0,16.0,13.0,16.0,14.0,3.0,144,0.0,0.7200000286102295,1.0,23.0,2.0,16.0,16.0,16.0,18.0,18.0,16.0,0.0,6.0,7.0,8.0,6.0,7.0,6.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_144
2394.0,173,16.0,1.0,32.0,2.0,7.0,16.0,10.0,16.0,11.0,2.0,143,0.0,-0.029999999329447746,1.0,33.0,2.0,8.329999923706055,20.829999923706055,20.829999923706055,14.579999923706055,16.670000076293945,18.75,0.0,7.0,5.0,8.0,9.0,8.0,8.083676572001592,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_143
2393.0,173,16.0,1.0,32.0,2.0,7.0,16.0,9.0,16.0,10.0,1.0,142,1.0,-0.20999999344348907,1.0,24.0,2.0,14.289999961853027,14.289999961853027,21.43000030517578,21.43000030517578,19.049999237060547,9.520000457763672,1.0,6.0,4.0,8.0,9.0,9.0,9.0,22.0,2.0,2.0,5.0,7.0,8536.0,97972.0,1.0,4.0,1.0,2.0,10.0,8.0,9.0,6.0,5.0,6.0,7.0,4.0,8.0,7.0,4.0,5.0,6.0,9.0,10.0,3.0,6.0,3.0,1.0,18.3700008392334,18.3700008392334,20.40999984741211,20.40999984741211,16.329999923706055,6.119999885559082,1,173_142
2392.0,172,15.0,1.0,30.0,2.0,7.0,16.0,16.0,13.0,4.0,16.0,157,0.0,0.36000001430511475,0.0,28.0,4.0,14.289999961853027,16.329999923706055,16.329999923706055,18.3700008392334,18.3700008392334,16.329999923706055,0.0,7.0,7.0,7.0,8.0,7.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_157
2391.0,172,15.0,1.0,30.0,2.0,7.0,16.0,7.0,13.0,11.0,15.0,156,1.0,-0.07999999821186066,0.0,30.0,1.0,14.0,18.0,16.0,18.0,18.0,16.0,1.0,5.0,9.0,10.0,8.0,10.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_156
2390.0,172,15.0,1.0,30.0,2.0,7.0,16.0,5.0,13.0,9.0,14.0,155,0.0,-0.029999999329447746,1.0,27.0,2.0,15.09000015258789,18.8700008392334,18.8700008392334,16.979999542236328,16.979999542236328,13.210000038146973,0.0,5.0,8.0,8.0,6.0,7.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_155
2389.0,172,15.0,1.0,30.0,2.0,7.0,16.0,15.0,13.0,3.0,13.0,154,1.0,0.2800000011920929,1.0,27.0,2.0,15.380000114440918,17.309999465942383,17.309999465942383,17.309999465942383,17.309999465942383,15.380000114440918,1.0,9.0,10.0,10.0,10.0,10.0,8.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_154
2388.0,172,15.0,1.0,30.0,2.0,7.0,16.0,11.0,13.0,15.0,12.0,153,0.0,0.28999999165534973,0.0,28.0,4.0,9.760000228881836,19.510000228881836,19.510000228881836,14.630000114440918,19.510000228881836,17.06999969482422,1.0,6.0,5.0,6.0,6.0,7.0,7.520515026828363,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_153
2387.0,172,15.0,1.0,30.0,2.0,7.0,16.0,12.0,13.0,16.0,11.0,152,0.0,0.019999999552965164,0.0,27.0,4.0,14.0,20.0,20.0,14.0,18.0,14.0,0.0,6.0,8.0,7.0,8.0,9.0,7.518930785123435,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_152
2386.0,172,15.0,1.0,30.0,2.0,7.0,16.0,6.0,13.0,10.0,10.0,151,0.0,0.0,1.0,28.0,2.0,14.550000190734863,16.360000610351562,18.18000030517578,18.18000030517578,16.360000610351562,16.360000610351562,0.0,7.0,8.0,7.0,6.0,7.0,8.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_151
2385.0,172,15.0,1.0,30.0,2.0,7.0,16.0,8.0,13.0,12.0,9.0,150,0.0,0.27000001072883606,1.0,31.0,2.0,12.0,20.0,20.0,20.0,14.0,14.0,0.0,6.0,7.0,8.0,7.0,8.0,7.602519786796531,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_150
2384.0,172,15.0,1.0,30.0,2.0,7.0,16.0,1.0,13.0,5.0,8.0,149,1.0,-0.09000000357627869,1.0,28.0,2.0,8.510000228881836,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273,14.890000343322754,1.0,7.0,7.0,7.0,6.0,6.0,6.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_149
2383.0,172,15.0,1.0,30.0,2.0,7.0,16.0,2.0,13.0,6.0,7.0,148,0.0,-0.36000001430511475,0.0,27.0,4.0,15.09000015258789,16.979999542236328,16.979999542236328,18.8700008392334,18.8700008392334,13.210000038146973,0.0,7.0,8.0,8.0,10.0,10.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_148
2382.0,172,15.0,1.0,30.0,2.0,7.0,16.0,3.0,13.0,7.0,6.0,147,1.0,0.009999999776482582,0.0,26.0,4.0,18.0,18.0,20.0,18.0,16.0,10.0,1.0,8.0,10.0,10.0,10.0,8.0,8.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_147
2381.0,172,15.0,1.0,30.0,2.0,7.0,16.0,4.0,13.0,8.0,5.0,146,0.0,-0.28999999165534973,1.0,36.0,2.0,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,13.640000343322754,13.640000343322754,0.0,8.0,8.0,8.0,7.0,8.99166822926329,7.504165885368354,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_146
2380.0,172,15.0,1.0,30.0,2.0,7.0,16.0,14.0,13.0,2.0,4.0,145,0.0,-0.25,1.0,24.0,2.0,11.359999656677246,18.18000030517578,22.729999542236328,18.18000030517578,11.359999656677246,18.18000030517578,1.0,9.0,9.0,9.0,7.0,8.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_145
2379.0,172,15.0,1.0,30.0,2.0,7.0,16.0,13.0,13.0,1.0,3.0,144,0.0,0.5199999809265137,1.0,23.0,2.0,16.0,16.0,16.0,18.0,18.0,16.0,0.0,5.0,8.0,7.0,7.0,8.0,7.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_144
2378.0,172,15.0,1.0,30.0,2.0,7.0,16.0,10.0,13.0,14.0,2.0,143,0.0,-0.009999999776482582,1.0,33.0,2.0,8.329999923706055,20.829999923706055,20.829999923706055,14.579999923706055,16.670000076293945,18.75,1.0,8.0,8.0,9.0,8.0,8.0,7.5047839751000645,27.0,8.0,2.0,5.0,7.0,38437.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_143
2377.0,172,15.0,1.0,30.0,2.0,7.0,16.0,9.0,13.0,13.0,1.0,142,1.0,0.03999999910593033,1.0,24.0,2.0,14.289999961853027,14.289999961853027,21.43000030517578,21.43000030517578,19.049999237060547,9.520000457763672,1.0,8.0,7.0,8.0,8.0,8.0,8.0,27.0,8.0,2.0,5.0,7.0,8536.0,31383.0,1.0,3.0,1.0,7.0,7.0,8.0,7.0,8.0,4.0,5.0,5.0,6.0,8.0,7.0,4.0,6.0,8.0,8.0,7.0,6.0,3.0,5.0,0.0,17.780000686645508,17.780000686645508,22.219999313354492,20.0,15.5600004196167,6.670000076293945,1,172_142
2376.0,171,14.0,1.0,28.0,2.0,7.0,16.0,16.0,1.0,16.0,16.0,157,0.0,0.5099999904632568,0.0,28.0,4.0,14.289999961853027,16.329999923706055,16.329999923706055,18.3700008392334,18.3700008392334,16.329999923706055,0.0,5.0,7.0,7.0,6.0,7.0,5.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_157
2375.0,171,14.0,1.0,28.0,2.0,7.0,16.0,7.0,1.0,7.0,15.0,156,0.0,0.1899999976158142,0.0,30.0,1.0,14.0,18.0,16.0,18.0,18.0,16.0,0.0,5.0,8.0,10.0,2.0,9.0,2.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_156
2374.0,171,14.0,1.0,28.0,2.0,7.0,16.0,5.0,1.0,5.0,14.0,155,0.0,0.5199999809265137,1.0,27.0,2.0,15.09000015258789,18.8700008392334,18.8700008392334,16.979999542236328,16.979999542236328,13.210000038146973,0.0,4.0,7.0,7.0,4.0,8.0,5.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_155
2373.0,171,14.0,1.0,28.0,2.0,7.0,16.0,15.0,1.0,15.0,13.0,154,1.0,0.5299999713897705,1.0,27.0,2.0,15.380000114440918,17.309999465942383,17.309999465942383,17.309999465942383,17.309999465942383,15.380000114440918,1.0,8.0,9.0,9.0,8.0,8.0,8.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_154
2372.0,171,14.0,1.0,28.0,2.0,7.0,16.0,11.0,1.0,11.0,12.0,153,1.0,0.7799999713897705,0.0,28.0,4.0,9.760000228881836,19.510000228881836,19.510000228881836,14.630000114440918,19.510000228881836,17.06999969482422,1.0,6.0,6.0,7.0,7.0,7.0,8.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_153
2371.0,171,14.0,1.0,28.0,2.0,7.0,16.0,12.0,1.0,12.0,11.0,152,0.0,0.46000000834465027,0.0,27.0,4.0,14.0,20.0,20.0,14.0,18.0,14.0,0.0,6.0,7.0,8.0,8.0,7.42779858223946,8.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_152
2370.0,171,14.0,1.0,28.0,2.0,7.0,16.0,6.0,1.0,6.0,10.0,151,0.0,0.33000001311302185,1.0,28.0,2.0,14.550000190734863,16.360000610351562,18.18000030517578,18.18000030517578,16.360000610351562,16.360000610351562,0.0,5.0,7.0,6.0,5.0,7.0,4.999999999999999,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_151
2369.0,171,14.0,1.0,28.0,2.0,7.0,16.0,8.0,1.0,8.0,9.0,150,0.0,0.46000000834465027,1.0,31.0,2.0,12.0,20.0,20.0,20.0,14.0,14.0,0.0,6.0,7.0,9.0,6.0,9.0,6.566198472207187,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_150
2368.0,171,14.0,1.0,28.0,2.0,7.0,16.0,1.0,1.0,1.0,8.0,149,1.0,0.5199999809265137,1.0,28.0,2.0,8.510000228881836,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273,14.890000343322754,1.0,6.0,8.0,8.0,6.0,7.0,4.201678336344234,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_149
2367.0,171,14.0,1.0,28.0,2.0,7.0,16.0,2.0,1.0,2.0,7.0,148,0.0,0.41999998688697815,0.0,27.0,4.0,15.09000015258789,16.979999542236328,16.979999542236328,18.8700008392334,18.8700008392334,13.210000038146973,0.0,4.0,8.0,8.0,7.0,8.0,5.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_148
2366.0,171,14.0,1.0,28.0,2.0,7.0,16.0,3.0,1.0,3.0,6.0,147,0.0,0.5400000214576721,0.0,26.0,4.0,18.0,18.0,20.0,18.0,16.0,10.0,0.0,4.0,7.0,9.0,4.0,6.0,3.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_147
2365.0,171,14.0,1.0,28.0,2.0,7.0,16.0,4.0,1.0,4.0,5.0,146,0.0,0.550000011920929,1.0,36.0,2.0,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,13.640000343322754,13.640000343322754,0.0,8.0,8.0,8.0,7.0,7.4972592876500865,3.994979460999218,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_146
2364.0,171,14.0,1.0,28.0,2.0,7.0,16.0,14.0,1.0,14.0,4.0,145,0.0,0.3799999952316284,1.0,24.0,2.0,11.359999656677246,18.18000030517578,22.729999542236328,18.18000030517578,11.359999656677246,18.18000030517578,0.0,9.0,9.0,9.0,7.0,8.0,5.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_145
2363.0,171,14.0,1.0,28.0,2.0,7.0,16.0,13.0,1.0,13.0,3.0,144,0.0,0.44999998807907104,1.0,23.0,2.0,16.0,16.0,16.0,18.0,18.0,16.0,0.0,5.0,7.0,8.0,7.0,7.0,6.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_144
2362.0,171,14.0,1.0,28.0,2.0,7.0,16.0,10.0,1.0,10.0,2.0,143,0.0,0.3400000035762787,1.0,33.0,2.0,8.329999923706055,20.829999923706055,20.829999923706055,14.579999923706055,16.670000076293945,18.75,1.0,8.0,9.0,9.0,7.0,8.0,8.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_143
2361.0,171,14.0,1.0,28.0,2.0,7.0,16.0,9.0,1.0,9.0,1.0,142,1.0,-0.36000001430511475,1.0,24.0,2.0,14.289999961853027,14.289999961853027,21.43000030517578,21.43000030517578,19.049999237060547,9.520000457763672,1.0,4.0,10.0,9.0,5.0,6.0,2.0,29.0,8.0,2.0,1.0,1.0,75015.0,28317.0,1.0,4.0,2.0,7.0,8.0,2.0,8.0,8.0,5.0,5.0,5.0,2.0,8.0,9.0,6.0,6.0,9.0,4.0,9.0,7.0,1.0,8.0,1.0,19.56999969482422,10.869999885559082,19.56999969482422,19.56999969482422,19.56999969482422,10.869999885559082,1,171_142
