,iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
3213,3591.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,14.0,21.0,293.0,0.0,0.47,1.0,28.0,3.0,23.0,18.0,21.0,18.0,10.0,10.0,1.0,8.0,8.0,7.0,8.0,7.0,8.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42639.99999999999,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3214,3590.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,19.0,20.0,292.0,0.0,0.11,0.0,28.0,1.0,20.0,18.0,20.0,17.0,10.0,15.0,0.0,6.0,10.0,6.0,6.0,6.0,5.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3215,3589.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,9.0,19.0,291.0,1.0,-0.16,0.0,27.0,4.0,20.0,20.0,15.0,15.0,12.0,18.0,1.0,6.0,10.0,8.0,9.0,8.0,7.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3216,3588.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,16.0,18.0,290.0,0.0,0.31,0.0,34.0,2.0,30.0,10.0,30.0,10.0,5.0,15.0,0.0,8.0,7.0,6.0,5.0,4.0,4.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42639.99999999999,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3217,3587.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,8.0,17.0,289.0,0.0,0.09,0.0,28.0,4.0,20.0,30.0,10.0,20.0,0.0,20.0,0.0,7.0,6.0,6.0,5.0,7.0,2.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3218,3586.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,7.0,16.0,288.0,0.0,0.34,0.0,27.0,2.0,20.0,20.0,15.0,25.0,10.0,10.0,0.0,4.0,6.0,5.0,8.0,5.0,5.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42639.99999999999,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3219,3585.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,6.0,15.0,287.0,0.0,0.5,0.0,22.0,4.0,35.0,40.0,5.0,5.0,7.0,8.0,1.0,7.0,7.0,7.0,7.0,6.0,4.3504000589193215,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42639.99999999999,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3220,3584.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,5.0,14.0,286.0,0.0,0.11,0.0,22.0,2.0,10.0,15.0,25.0,15.0,15.0,20.0,0.0,9.0,8.0,8.0,7.0,9.0,6.004653560659593,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3221,3583.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,15.0,13.0,285.0,0.0,0.11,0.0,24.0,6.0,20.0,20.0,25.0,25.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3222,3582.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,2.0,12.0,284.0,0.0,0.54,0.0,27.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,0.0,7.0,7.0,6.173274775047152,7.0,6.346549550094304,4.586637387523576,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3223,3581.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,20.0,11.0,283.0,0.0,-0.02,0.0,27.0,4.0,50.0,10.0,10.0,10.0,10.0,10.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3224,3580.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,21.0,10.0,282.0,0.0,-0.15,0.0,23.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,1.0,7.0,7.0,7.0,7.0,8.0,7.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3225,3579.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,1.0,9.0,281.0,0.0,0.53,0.0,27.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,1.0,10.0,8.0,8.0,8.0,5.0,5.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3226,3578.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,3.0,8.0,280.0,0.0,0.45,0.0,25.0,2.0,25.0,20.0,30.0,15.0,5.0,5.0,0.0,7.0,8.0,7.0,7.0,8.0,5.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3227,3577.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,13.0,7.0,279.0,0.0,-0.09,0.0,25.0,2.0,27.0,15.0,28.0,10.0,10.0,10.0,0.0,6.5,8.0,9.0,10.0,8.0,4.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3228,3576.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,11.0,6.0,278.0,0.0,0.64,0.0,32.0,2.0,25.0,15.0,20.0,25.0,10.0,5.0,1.0,7.0,7.0,8.0,7.0,8.0,8.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3229,3575.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,18.0,5.0,277.0,0.0,-0.11,0.0,25.0,2.0,60.0,20.0,0.0,20.0,0.0,0.0,0.0,6.0,8.0,7.0,6.0,7.742408360145809,6.484816720291618,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3230,3574.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,17.0,4.0,276.0,0.0,0.34,0.0,26.0,2.0,24.0,16.0,28.0,14.0,8.0,10.0,1.0,6.0,9.0,8.0,7.0,9.0,8.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3231,3573.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,4.0,3.0,275.0,0.0,0.38,0.0,21.0,2.0,25.0,10.0,25.0,5.0,10.0,25.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3232,3572.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,12.0,2.0,274.0,1.0,0.47,1.0,24.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,1.0,7.0,9.0,8.0,9.0,8.0,7.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.0,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3233,3571.0,252.0,1.0,0.0,1.0,2.0,11.0,21.0,18.0,18.0,10.0,1.0,273.0,0.0,0.37,0.0,29.0,2.0,30.0,25.0,18.0,18.0,4.0,5.0,0.0,4.0,8.0,8.0,7.0,6.0,3.0,28.0,0.0,13.0,3.0,1.0,1.0,1191.0,42640.00000000001,1.0,6.0,2.0,2.0,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,1.0,0.0,25.0,25.0,25.0,25.0,0.0
3234,3570.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,4.0,4.0,4.0,9.0,242.0,1.0,0.44,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,3.0,6.0,7.0,5.0,3.0,7.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49841.0,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3235,3569.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,9.0,9.0,9.0,8.0,241.0,0.0,-0.01,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0.0,7.0,7.0,9.0,6.0,8.0,5.0,33.0,5.0,7.0,6.0,2.0,2.0,60792.555515747365,46606.469374766115,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3236,3568.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,5.0,5.0,5.0,7.0,240.0,0.0,0.28,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,5.0,5.0,5.0,4.0,4.0,3.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.00000000001,49841.00000000001,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3237,3567.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,6.0,6.0,6.0,6.0,239.0,0.0,0.37,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,5.0,7.0,8.0,6.0,6.0,7.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49840.99999999999,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3238,3566.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,7.0,7.0,7.0,5.0,238.0,0.0,0.03,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,6.0,8.0,8.0,6.0,7.0,6.0,33.0,5.0,7.0,6.0,2.0,2.0,92036.99999999999,49841.0,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3239,3565.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,3.0,3.0,3.0,4.0,237.0,0.0,0.14,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,2.0,10.0,10.0,5.0,7.506856793551531,5.493143206448469,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49841.0,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3240,3564.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,2.0,2.0,2.0,3.0,236.0,0.0,0.39,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,5.0,6.0,6.0,7.0,5.0,5.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49841.0,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3241,3563.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,1.0,1.0,1.0,2.0,235.0,0.0,0.11,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,5.0,9.0,8.0,7.0,8.0,5.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49841.00000000001,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3242,3562.0,251.0,9.0,1.0,18.0,1.0,10.0,9.0,8.0,8.0,8.0,1.0,234.0,0.0,-0.12,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,5.0,8.0,7.0,4.0,6.133690025036697,5.0,33.0,5.0,7.0,6.0,2.0,2.0,92037.0,49840.99999999999,6.0,4.0,1.0,10.0,7.0,6.0,1.0,6.0,8.0,8.0,5.0,8.0,4.0,9.0,7.0,6.0,9.0,6.0,8.0,2.0,3.0,5.0,0.0,19.0,19.0,19.0,19.0,19.0,5.0
3243,3561.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,4.0,4.0,6.0,9.0,242.0,1.0,0.67,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,1.0,7.0,7.0,7.0,6.0,9.0,7.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.0,49840.99999999999,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3244,3560.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,9.0,9.0,2.0,8.0,241.0,1.0,0.76,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,6.0,10.0,9.0,10.0,9.0,25.0,10.0,6.0,6.0,1.0,1.0,133696.51263070735,46645.10594860757,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3245,3559.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,5.0,5.0,7.0,7.0,240.0,1.0,-0.38,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,1.0,7.0,5.0,5.0,6.0,5.0,7.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.0,49841.00000000001,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3246,3558.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,6.0,6.0,8.0,6.0,239.0,0.0,0.6,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,1.0,7.0,8.0,9.0,7.0,8.0,7.0,25.0,10.0,6.0,6.0,1.0,1.0,92036.99999999999,49841.0,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3247,3557.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,7.0,7.0,9.0,5.0,238.0,1.0,0.81,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,9.0,10.0,10.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.0,49841.0,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3248,3556.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,3.0,3.0,5.0,4.0,237.0,1.0,0.6,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,1.0,6.0,8.0,10.0,8.0,10.0,9.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.00000000001,49841.0,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3249,3555.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,2.0,2.0,4.0,3.0,236.0,0.0,0.39,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,1.0,7.0,6.0,7.0,6.0,7.0,8.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.0,49841.0,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3250,3554.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,1.0,1.0,3.0,2.0,235.0,0.0,0.65,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,3.0,7.0,7.0,6.0,9.0,5.0,25.0,10.0,6.0,6.0,1.0,1.0,92036.99999999999,49840.99999999999,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3251,3553.0,250.0,8.0,1.0,16.0,1.0,10.0,9.0,8.0,8.0,1.0,1.0,234.0,0.0,0.66,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1.0,7.0,5.0,8.0,5.0,8.0,7.0,25.0,10.0,6.0,6.0,1.0,1.0,92037.0,49841.00000000001,4.0,2.0,1.0,2.0,7.0,2.0,8.0,10.0,10.0,10.0,6.0,1.0,2.0,10.0,1.0,9.0,9.0,10.0,10.0,6.0,5.0,7.0,0.0,20.0,20.0,20.0,20.0,10.0,10.0
3252,3552.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,4.0,4.0,1.0,9.0,242.0,0.0,0.27,0.0,26.0,3.0,20.0,20.0,25.0,20.0,5.0,10.0,0.0,3.0,5.0,8.528610690861722,6.0,10.0,5.528610690861721,33.0,21.0,8.0,6.0,2.0,7.0,147105.75451178846,49840.99999999999,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3253,3551.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,9.0,9.0,6.0,8.0,241.0,0.0,0.19,0.0,29.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,8.0,9.0,6.0,10.0,5.0,33.0,21.0,8.0,6.0,2.0,7.0,147563.9166772,46102.41588855634,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3254,3550.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,5.0,5.0,2.0,7.0,240.0,0.0,-0.18,0.0,26.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,0.0,5.0,5.0,6.0,5.0,7.0,6.0,33.0,21.0,8.0,6.0,2.0,7.0,147979.8196785537,49841.0,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3255,3549.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,6.0,6.0,3.0,6.0,239.0,0.0,0.32,0.0,34.0,2.0,10.0,25.0,20.0,20.0,5.0,20.0,0.0,6.0,8.0,8.0,6.0,8.0,5.0,33.0,21.0,8.0,6.0,2.0,7.0,147577.43559433252,49841.00000000001,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3256,3548.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,7.0,7.0,4.0,5.0,238.0,0.0,0.2,0.0,27.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,0.0,6.0,8.0,9.0,8.0,10.0,6.0,33.0,21.0,8.0,6.0,2.0,7.0,147427.33105356243,49841.0,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3257,3547.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,3.0,3.0,9.0,4.0,237.0,0.0,-0.09,0.0,34.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,0.0,3.0,7.0,8.0,4.0,3.0,2.0,33.0,21.0,8.0,6.0,2.0,7.0,200065.00000000003,49841.0,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3258,3546.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,2.0,2.0,8.0,3.0,236.0,0.0,0.47,0.0,24.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,0.0,4.0,7.0,7.0,5.0,9.0,4.0,33.0,21.0,8.0,6.0,2.0,7.0,200065.0,49841.00000000001,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3259,3545.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,1.0,1.0,7.0,2.0,235.0,0.0,0.31,0.0,23.0,2.0,15.0,15.0,20.0,20.0,20.0,10.0,0.0,2.0,5.0,5.0,2.0,5.0,2.0,33.0,21.0,8.0,6.0,2.0,7.0,200065.0,49841.0,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
3260,3544.0,249.0,7.0,1.0,14.0,1.0,10.0,9.0,8.0,8.0,5.0,1.0,234.0,0.0,0.3,1.0,22.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,0.0,4.0,8.0,7.0,8.0,9.0,8.0,33.0,21.0,8.0,6.0,2.0,7.0,200065.0,49840.99999999999,2.0,3.0,1.0,7.0,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,0.0,22.0,22.0,15.0,15.0,5.0,21.0
